7016,Greece,1975,3,0,1
7017,Sweden,1975,2,0,2
7018,Moldova,1975,5,2,3
7019,Liechtenstein,1975,3,1,3
7020,Slovenia,1975,7,3,1
7021,Montenegro,1975,7,0,0
7022,Latvia,1975,6,3,1
7023,Italy,1975,7,2,2
7024,Lithuania,1975,5,1,1
7025,Romania,1975,4,3,1
7026,Monaco,1975,0,1,3
7027,France,1975,6,0,2
7028,Czech Republic,1975,7,1,3
7029,Malta,1975,1,1,3
7030,Finland,1975,1,1,0
7031,United Kingdom,1975,2,3,2
7032,Bulgaria,1975,3,1,0
7033,Belarus,1975,2,0,2
7034,Serbia,1975,0,2,3
7035,Bosnia,1975,1,1,2
7036,Russia,1975,1,2,0
7037,Slovakia,1975,4,3,2
7038,Iceland,1975,4,2,3
7039,Ukraine,1975,3,0,3
7040,Croatia,1975,2,2,1
7041,Norway,1976,1,0,0
7042,Austria,1976,1,3,1
7043,Denmark,1976,2,3,0
7044,Belarus,1976,4,3,0
7045,Luxembourg,1976,1,1,0
7046,Spain,1976,0,1,1
7047,Serbia,1976,4,1,2
7048,Belgium,1976,3,2,0
7049,Slovakia,1976,2,0,1
7050,Hungary,1976,0,3,0
7051,Estonia,1976,1,1,1
7052,Ukraine,1976,7,0,2
7053,Albania,1976,5,0,0
7054,Monaco,1976,0,3,2
7055,Romania,1976,5,1,1
7056,Iceland,1976,4,2,0
7057,Czech Republic,1976,7,1,2
7058,Slovenia,1976,5,0,2
7059,Germany,1976,3,0,1
7060,Portugal,1976,4,1,1
7061,Latvia,1976,0,2,1
7062,North Macedonia,1976,6,1,3
7063,Switzerland,1976,1,2,1
7064,France,1976,3,3,1
7065,United Kingdom,1976,6,0,2
7066,Greece,1976,2,3,2
7067,Netherlands,1976,2,2,3
7068,Croatia,1976,0,0,2
7069,Montenegro,1976,6,0,0
7070,Italy,1976,6,0,3
7071,Lithuania,1976,1,2,3
7072,Andorra,1976,6,1,2
7073,Malta,1976,3,2,2
7074,Poland,1976,5,0,0
7075,Finland,1976,5,0,2
7076,Liechtenstein,1976,4,0,0
7077,Russia,1976,1,1,1
7078,Sweden,1976,3,1,0
7079,Moldova,1976,0,2,1
7080,Bosnia,1976,5,2,0
7081,Ireland,1977,7,3,2
7082,Monaco,1977,0,3,1
7083,Luxembourg,1977,5,0,0
7084,Greece,1977,1,2,1
7085,Andorra,1977,2,2,2
7086,North Macedonia,1977,0,1,3
7087,Slovenia,1977,4,3,0
7088,Bulgaria,1977,4,3,2
7089,Estonia,1977,5,3,1
7090,Romania,1977,2,2,1
7091,Albania,1977,6,2,3
7092,Hungary,1977,4,1,2
7093,Croatia,1977,5,3,1
7094,Germany,1977,4,2,3
7095,Moldova,1977,5,2,1
7096,France,1977,7,2,3
7097,Lithuania,1977,1,1,3
7098,Iceland,1977,0,0,0
7099,Austria,1977,6,1,3
7100,United Kingdom,1977,1,3,3
7101,Italy,1977,4,1,2
7102,Spain,1977,4,1,3
7103,Belarus,1977,7,1,3
7104,Serbia,1977,5,0,2
7105,Montenegro,1977,2,0,3
7106,Netherlands,1977,0,1,3
7107,Czech Republic,1977,1,1,2
7108,Switzerland,1977,4,0,2
7109,Latvia,1977,4,3,1
7110,Liechtenstein,1977,6,3,1
7111,Russia,1977,2,2,2
7112,Malta,1977,1,1,3
7113,Bosnia,1977,5,1,2
7114,Poland,1977,0,2,2
7115,Sweden,1977,0,0,0
7116,Denmark,1977,5,1,1
7117,Belgium,1977,7,0,3
7118,Norway,1977,4,0,2
7119,Portugal,1977,3,1,2
7120,Finland,1977,5,3,0
7121,Germany,1978,2,3,1
7122,Belarus,1978,1,3,2
7123,Belgium,1978,2,2,3
7124,Switzerland,1978,1,0,2
7125,Netherlands,1978,4,2,2
7126,Malta,1978,2,3,1
7127,Bulgaria,1978,2,2,2
7128,Montenegro,1978,1,1,1
7129,Iceland,1978,7,2,0
7130,Hungary,1978,5,1,1
7131,Finland,1978,4,0,2
7132,Czech Republic,1978,6,3,3
7133,Poland,1978,5,2,2
7134,Luxembourg,1978,0,0,3
7135,Moldova,1978,4,1,1
7136,France,1978,6,0,0
7137,Slovenia,1978,3,3,2
7138,Denmark,1978,6,0,3
7139,Spain,1978,1,2,0
7140,Portugal,1978,7,0,2
7141,North Macedonia,1978,7,2,0
7142,Norway,1978,7,1,2
7143,Andorra,1978,4,2,3
7144,Sweden,1978,1,3,1
7145,Estonia,1978,1,1,3
7146,Croatia,1978,4,1,1
7147,Liechtenstein,1978,3,2,1
7148,Lithuania,1978,0,1,3
7149,Bosnia,1978,7,1,3
7150,Russia,1978,2,3,3
7151,Albania,1978,1,2,2
7152,Italy,1978,0,2,3
7153,Romania,1978,0,2,3
7154,Serbia,1978,1,3,2
7155,United Kingdom,1978,5,1,3
7156,Greece,1978,1,3,2
7157,Slovakia,1978,7,2,2
7158,Ukraine,1978,5,1,2
7159,Monaco,1978,3,2,1
7160,Ireland,1978,3,2,1
7161,Austria,1979,1,2,1
7162,Hungary,1979,2,1,3
7163,France,1979,4,2,1
7164,Albania,1979,2,1,1
7165,Moldova,1979,1,1,0
7166,Germany,1979,6,1,1
7167,Monaco,1979,3,0,1
7168,Norway,1979,1,3,1
7169,Montenegro,1979,3,2,3
7170,Croatia,1979,4,0,2
7171,Portugal,1979,1,2,2
7172,United Kingdom,1979,1,0,2
7173,Ireland,1979,1,2,0
7174,Luxembourg,1979,4,0,3
7175,Belarus,1979,6,0,2
7176,Slovenia,1979,5,0,3
7177,Belgium,1979,1,0,3
7178,Iceland,1979,6,1,2
7179,Liechtenstein,1979,7,2,0
7180,Switzerland,1979,0,3,0
7181,Malta,1979,3,0,0
7182,North Macedonia,1979,0,3,0
7183,Greece,1979,0,0,1
7184,Serbia,1979,4,2,3
7185,Sweden,1979,3,1,1
7186,Spain,1979,0,2,2
7187,Russia,1979,3,0,2
7188,Poland,1979,2,3,0
7189,Italy,1979,5,1,3
7190,Bulgaria,1979,7,0,0
7191,Netherlands,1979,0,2,0
7192,Finland,1979,3,1,3
7193,Estonia,1979,0,0,0
7194,Andorra,1979,2,0,0
7195,Latvia,1979,6,3,2
7196,Romania,1979,1,0,1
7197,Slovakia,1979,0,3,0
7198,Czech Republic,1979,4,0,1
7199,Bosnia,1979,4,1,1
7200,Denmark,1979,4,3,3
7201,Czech Republic,1980,4,1,2
7202,Russia,1980,6,3,0
7203,Latvia,1980,5,0,3
7204,Iceland,1980,1,0,3
7205,Ireland,1980,7,2,0
7206,Netherlands,1980,7,1,2
7207,Luxembourg,1980,1,0,3
7208,France,1980,6,0,1
7209,Bulgaria,1980,6,2,3
7210,Bosnia,1980,6,2,2
7211,Albania,1980,3,1,2
7212,Greece,1980,0,2,1
7213,Hungary,1980,6,3,0
7214,Malta,1980,5,1,3
7215,Denmark,1980,1,2,0
7216,Ukraine,1980,4,3,3
7217,Slovenia,1980,4,3,3
7218,Slovakia,1980,4,1,3
7219,Andorra,1980,0,2,1
7220,Austria,1980,3,2,2
7221,Romania,1980,1,0,3
7222,Belgium,1980,2,1,3
7223,Italy,1980,5,0,3
7224,Belarus,1980,3,2,0
7225,Spain,1980,2,0,2
7226,Switzerland,1980,2,3,0
7227,Sweden,1980,0,1,0
7228,Portugal,1980,4,1,0
7229,Norway,1980,4,0,3
7230,Finland,1980,7,0,1
7231,Poland,1980,1,1,0
7232,United Kingdom,1980,0,1,1
7233,North Macedonia,1980,1,0,3
7234,Serbia,1980,7,0,1
7235,Liechtenstein,1980,0,0,2
7236,Estonia,1980,6,3,0
7237,Croatia,1980,7,1,1
7238,Montenegro,1980,6,0,0
7239,Moldova,1980,6,3,1
7240,Monaco,1980,3,0,1
7241,Bosnia,1981,6,1,2
7242,Finland,1981,6,2,1
7243,Austria,1981,0,2,3
7244,Hungary,1981,6,0,1
7245,Moldova,1981,5,0,3
7246,Netherlands,1981,3,3,1
7247,Latvia,1981,4,1,0
7248,Norway,1981,0,3,1
7249,Sweden,1981,0,1,0
7250,France,1981,2,3,2
7251,Croatia,1981,1,3,0
7252,Ukraine,1981,0,3,3
7253,Belarus,1981,0,0,0
7254,Iceland,1981,3,2,1
7255,Bulgaria,1981,1,0,2
7256,Ireland,1981,4,3,3
7257,Estonia,1981,2,2,2
7258,Montenegro,1981,7,3,0
7259,Greece,1981,5,1,2
7260,Liechtenstein,1981,2,1,3
7261,Italy,1981,5,1,2
7262,Lithuania,1981,5,3,2
7263,Switzerland,1981,2,2,3
7264,Germany,1981,6,0,2
7265,Russia,1981,1,0,3
7266,Portugal,1981,4,2,2
7267,Malta,1981,0,1,3
7268,Albania,1981,7,1,3
7269,United Kingdom,1981,4,3,3
7270,Monaco,1981,1,3,2
7271,Luxembourg,1981,1,0,3
7272,Slovakia,1981,6,3,1
7273,Serbia,1981,6,1,3
7274,Czech Republic,1981,3,0,1
7275,Andorra,1981,7,1,0
7276,Spain,1981,7,3,2
7277,Belgium,1981,4,2,1
7278,Romania,1981,0,2,3
7279,North Macedonia,1981,0,1,0
7280,Slovenia,1981,1,2,2
7281,Bulgaria,1982,3,3,1
7282,Moldova,1982,5,3,0
7283,Iceland,1982,0,0,1
7284,Monaco,1982,2,1,3
7285,Germany,1982,1,0,1
7286,Estonia,1982,7,0,0
7287,Serbia,1982,0,1,2
7288,Slovenia,1982,3,0,2
7289,Hungary,1982,6,2,1
7290,Portugal,1982,1,0,1
7291,Slovakia,1982,0,1,0
7292,Romania,1982,1,3,0
7293,France,1982,4,1,1
7294,Finland,1982,1,0,2
7295,Albania,1982,1,3,3
7296,North Macedonia,1982,6,3,2
7297,Latvia,1982,2,2,0
7298,Austria,1982,7,1,2
7299,Norway,1982,1,0,2
7300,Sweden,1982,4,0,3
7301,Montenegro,1982,5,2,3
7302,Belgium,1982,6,3,0
7303,Luxembourg,1982,7,1,0
7304,Andorra,1982,4,3,0
7305,Belarus,1982,6,1,1
7306,Spain,1982,3,1,3
7307,Switzerland,1982,5,2,3
7308,Poland,1982,3,0,2
7309,Italy,1982,4,0,2
7310,Denmark,1982,3,3,2
7311,Lithuania,1982,3,2,0
7312,United Kingdom,1982,7,0,3
7313,Czech Republic,1982,0,1,3
7314,Greece,1982,2,2,2
7315,Russia,1982,0,2,2
7316,Malta,1982,5,0,0
7317,Netherlands,1982,0,2,3
7318,Liechtenstein,1982,5,0,3
7319,Ukraine,1982,7,1,1
7320,Bosnia,1982,6,2,1
7321,Norway,1983,7,3,1
7322,Denmark,1983,1,1,2
7323,Belgium,1983,3,0,3
7324,Estonia,1983,5,2,1
7325,Moldova,1983,2,0,0
7326,Luxembourg,1983,4,0,1
7327,Hungary,1983,7,1,1
7328,Poland,1983,2,2,1
7329,Montenegro,1983,3,2,2
7330,Croatia,1983,0,2,2
7331,Czech Republic,1983,0,2,1
7332,Romania,1983,6,2,2
7333,Liechtenstein,1983,4,1,2
7334,North Macedonia,1983,6,0,0
7335,Iceland,1983,6,0,0
7336,Greece,1983,3,2,3
7337,Ireland,1983,6,3,3
7338,Finland,1983,0,1,3
7339,Portugal,1983,3,1,0
7340,Spain,1983,4,2,2
7341,Russia,1983,7,1,1
7342,Slovakia,1983,5,3,0
7343,Andorra,1983,7,0,3
7344,Albania,1983,7,0,2
7345,Bulgaria,1983,2,1,0
7346,Malta,1983,5,0,0
7347,United Kingdom,1983,3,2,0
7348,Ukraine,1983,3,2,1
7349,Lithuania,1983,4,3,3
7350,Switzerland,1983,1,0,3
7351,Germany,1983,1,1,0
7352,Austria,1983,6,1,0
7353,Slovenia,1983,1,2,0
7354,Sweden,1983,2,2,3
7355,Serbia,1983,7,0,0
7356,Netherlands,1983,0,0,1
7357,Belarus,1983,5,0,2
7358,Italy,1983,6,3,0
7359,Latvia,1983,2,1,3
7360,Bosnia,1983,0,3,1
7361,Romania,1984,0,0,2
7362,Slovenia,1984,0,3,2
7363,Switzerland,1984,5,1,1
7364,Finland,1984,6,2,0
7365,Spain,1984,7,2,1
7366,Czech Republic,1984,1,0,3
7367,Croatia,1984,7,3,1
7368,United Kingdom,1984,6,1,3
7369,Ireland,1984,3,1,1
7370,France,1984,3,3,3
7371,Lithuania,1984,0,2,3
7372,North Macedonia,1984,5,3,3
7373,Russia,1984,3,0,3
7374,Bulgaria,1984,6,0,3
7375,Serbia,1984,5,3,2
7376,Belarus,1984,3,2,0
7377,Monaco,1984,2,0,0
7378,Latvia,1984,7,1,1
7379,Hungary,1984,1,2,3
7380,Slovakia,1984,1,0,3
7381,Iceland,1984,2,0,1
7382,Belgium,1984,3,1,3
7383,Estonia,1984,3,1,2
7384,Greece,1984,3,3,2
7385,Germany,1984,2,3,2
7386,Montenegro,1984,3,0,3
7387,Luxembourg,1984,0,0,2
7388,Netherlands,1984,5,3,0
7389,Moldova,1984,1,0,2
7390,Liechtenstein,1984,0,3,0
7391,Norway,1984,0,2,3
7392,Sweden,1984,5,3,2
7393,Ukraine,1984,1,1,2
7394,Austria,1984,3,0,0
7395,Albania,1984,7,2,1
7396,Poland,1984,2,0,2
7397,Italy,1984,6,0,3
7398,Andorra,1984,0,0,0
7399,Portugal,1984,7,2,1
7400,Malta,1984,1,1,0
7401,United Kingdom,1985,0,1,1
7402,Slovenia,1985,3,2,0
7403,Luxembourg,1985,3,1,0
7404,Romania,1985,0,3,0
7405,North Macedonia,1985,6,1,2
7406,Albania,1985,6,1,2
7407,Lithuania,1985,0,3,2
7408,Germany,1985,2,1,2
7409,Greece,1985,0,3,2
7410,Montenegro,1985,5,1,3
7411,Moldova,1985,7,3,2
7412,Monaco,1985,3,3,2
7413,Portugal,1985,3,0,2
7414,Norway,1985,0,3,0
7415,Bosnia,1985,7,3,3
7416,Belarus,1985,7,0,0
7417,Bulgaria,1985,2,0,2
7418,Sweden,1985,1,2,0
7419,Belgium,1985,3,2,3
7420,Slovakia,1985,4,3,3
7421,Hungary,1985,7,1,3
7422,Switzerland,1985,2,2,0
7423,Austria,1985,0,2,2
7424,Malta,1985,5,0,1
7425,Denmark,1985,7,3,0
7426,Spain,1985,5,0,0
7427,Czech Republic,1985,0,2,3
7428,Italy,1985,2,0,2
7429,Iceland,1985,2,2,2
7430,France,1985,3,1,0
7431,Serbia,1985,6,0,2
7432,Russia,1985,3,1,0
7433,Netherlands,1985,7,0,2
7434,Andorra,1985,3,2,2
7435,Poland,1985,4,3,2
7436,Liechtenstein,1985,3,0,3
7437,Latvia,1985,4,2,0
7438,Ukraine,1985,3,1,3
7439,Croatia,1985,0,3,3
7440,Ireland,1985,0,0,2
7441,Albania,1986,0,1,1
7442,Poland,1986,4,1,2
7443,Monaco,1986,5,2,2
7444,Slovakia,1986,0,1,3
7445,Estonia,1986,1,0,0
7446,Denmark,1986,2,1,3
7447,Norway,1986,3,2,3
7448,Czech Republic,1986,7,2,2
7449,Spain,1986,3,2,0
7450,Italy,1986,2,1,2
7451,Croatia,1986,3,2,0
7452,United Kingdom,1986,3,3,3
7453,Ireland,1986,0,0,1
7454,Portugal,1986,0,3,2
7455,Romania,1986,4,1,0
7456,Belgium,1986,5,2,3
7457,Greece,1986,4,1,3
7458,Sweden,1986,6,0,0
7459,France,1986,4,0,1
7460,Belarus,1986,0,1,0
7461,Slovenia,1986,7,1,3
7462,North Macedonia,1986,1,2,3
7463,Serbia,1986,4,3,1
7464,Finland,1986,2,1,1
7465,Switzerland,1986,3,1,0
7466,Russia,1986,0,2,3
7467,Andorra,1986,1,2,3
7468,Bulgaria,1986,6,0,1
7469,Malta,1986,5,3,1
7470,Montenegro,1986,4,2,2
7471,Iceland,1986,3,2,1
7472,Moldova,1986,3,3,1
7473,Latvia,1986,2,2,0
7474,Ukraine,1986,3,3,0
7475,Austria,1986,0,0,1
7476,Bosnia,1986,4,1,0
7477,Lithuania,1986,6,3,0
7478,Hungary,1986,4,1,3
7479,Netherlands,1986,2,1,2
7480,Germany,1986,0,0,2
7481,Lithuania,1987,4,2,0
7482,Sweden,1987,1,2,1
7483,Norway,1987,7,1,1
7484,Belarus,1987,0,2,1
7485,Serbia,1987,6,2,0
7486,France,1987,7,2,1
7487,Germany,1987,0,0,1
7488,Romania,1987,0,2,3
7489,Monaco,1987,6,1,0
7490,Malta,1987,0,0,1
7491,Belgium,1987,3,3,0
7492,Russia,1987,7,0,3
7493,Slovakia,1987,0,0,3
7494,Luxembourg,1987,7,0,3
7495,Slovenia,1987,1,2,0
7496,Denmark,1987,5,3,1
7497,Bulgaria,1987,3,1,1
7498,Switzerland,1987,7,3,1
7499,Montenegro,1987,4,3,2
7500,Ireland,1987,0,2,0
7501,Ukraine,1987,5,0,2
7502,Croatia,1987,3,1,1
7503,United Kingdom,1987,7,2,1
7504,Czech Republic,1987,4,1,3
7505,Finland,1987,0,3,3
7506,Poland,1987,6,2,0
7507,Netherlands,1987,5,1,3
7508,Andorra,1987,3,1,3
7509,Moldova,1987,0,1,3
7510,Iceland,1987,3,1,0
7511,Greece,1987,5,0,0
7512,Spain,1987,4,3,2
7513,Albania,1987,0,1,1
7514,Austria,1987,4,3,2
7515,Hungary,1987,0,0,1
7516,Bosnia,1987,7,2,3
7517,Portugal,1987,6,2,0
7518,Latvia,1987,1,3,0
7519,Liechtenstein,1987,5,0,1
7520,Estonia,1987,0,1,0
7521,Iceland,1988,0,0,0
7522,Slovakia,1988,5,3,3
7523,Moldova,1988,3,1,3
7524,Romania,1988,0,3,1
7525,Andorra,1988,1,0,0
7526,Bulgaria,1988,6,0,2
7527,United Kingdom,1988,5,2,2
7528,Latvia,1988,5,3,2
7529,Finland,1988,3,2,0
7530,Switzerland,1988,7,3,1
7531,Serbia,1988,0,2,0
7532,Russia,1988,6,1,1
7533,Greece,1988,5,2,2
7534,Luxembourg,1988,6,1,2
7535,Estonia,1988,0,1,1
7536,Sweden,1988,1,1,2
7537,Austria,1988,2,2,1
7538,France,1988,5,1,1
7539,Czech Republic,1988,3,2,1
7540,Norway,1988,4,3,0
7541,Poland,1988,7,2,2
7542,Malta,1988,0,1,0
7543,Monaco,1988,3,2,3
7544,Hungary,1988,3,3,1
7545,Italy,1988,3,3,2
7546,Slovenia,1988,2,3,3
7547,Netherlands,1988,2,2,3
7548,Albania,1988,7,0,0
7549,Ireland,1988,4,2,0
7550,Montenegro,1988,4,3,2
7551,Spain,1988,0,1,2
7552,Portugal,1988,5,0,1
7553,Ukraine,1988,5,3,3
7554,Germany,1988,0,2,3
7555,Lithuania,1988,1,0,0
7556,Belgium,1988,5,3,2
7557,Denmark,1988,3,1,2
7558,Liechtenstein,1988,2,1,3
7559,Belarus,1988,0,2,2
7560,Croatia,1988,1,3,0
7561,Finland,1989,6,3,3
7562,Netherlands,1989,4,2,3
7563,Luxembourg,1989,4,2,1
7564,Belgium,1989,5,1,3
7565,Liechtenstein,1989,4,2,3
7566,Romania,1989,7,1,3
7567,Croatia,1989,3,0,3
7568,Lithuania,1989,3,2,3
7569,France,1989,0,2,1
7570,Spain,1989,7,0,0
7571,Sweden,1989,0,0,0
7572,Latvia,1989,4,2,2
7573,Montenegro,1989,6,1,3
7574,Bosnia,1989,3,1,1
7575,Portugal,1989,3,2,0
7576,Ukraine,1989,7,1,0
7577,Malta,1989,6,3,0
7578,Albania,1989,1,2,0
7579,Austria,1989,5,0,0
7580,Czech Republic,1989,4,3,1
7581,Germany,1989,4,1,2
7582,Poland,1989,2,0,2
7583,Italy,1989,1,3,3
7584,Switzerland,1989,1,0,1
7585,Hungary,1989,3,3,0
7586,Moldova,1989,0,1,0
7587,Estonia,1989,6,2,3
7588,Iceland,1989,2,0,3
7589,Andorra,1989,3,2,0
7590,Monaco,1989,2,2,0
7591,Slovakia,1989,2,3,1
7592,Ireland,1989,0,2,0
7593,Belarus,1989,1,2,0
7594,Russia,1989,6,0,2
7595,United Kingdom,1989,0,3,1
7596,Norway,1989,4,1,1
7597,Slovenia,1989,7,3,1
7598,Greece,1989,3,2,1
7599,Bulgaria,1989,7,1,3
7600,North Macedonia,1989,6,0,2
7601,Poland,1990,7,1,0
7602,Estonia,1990,6,3,3
7603,Netherlands,1990,3,2,2
7604,Sweden,1990,3,1,3
7605,Moldova,1990,1,3,2
7606,Hungary,1990,5,2,0
7607,Ireland,1990,6,2,2
7608,Belgium,1990,7,3,2
7609,Ukraine,1990,1,2,3
7610,Montenegro,1990,5,1,1
7611,Finland,1990,1,3,2
7612,Portugal,1990,6,3,3
7613,Russia,1990,0,3,2
7614,Bulgaria,1990,3,2,1
7615,Norway,1990,7,1,2
7616,Serbia,1990,4,3,1
7617,Monaco,1990,5,2,3
7618,Italy,1990,3,1,1
7619,Denmark,1990,3,2,1
7620,Latvia,1990,7,3,2
7621,Germany,1990,7,0,0
7622,Luxembourg,1990,2,0,0
7623,Liechtenstein,1990,3,3,3
7624,Austria,1990,3,1,1
7625,Slovakia,1990,4,0,1
7626,Czech Republic,1990,5,0,0
7627,Lithuania,1990,2,2,1
7628,Iceland,1990,2,1,1
7629,Greece,1990,3,1,2
7630,Andorra,1990,3,3,1
7631,France,1990,4,1,0
7632,United Kingdom,1990,2,1,0
7633,Switzerland,1990,4,3,2
7634,Romania,1990,5,1,3
7635,Malta,1990,1,3,2
7636,Croatia,1990,7,3,3
7637,North Macedonia,1990,7,1,1
7638,Bosnia,1990,6,0,0
7639,Slovenia,1990,6,3,0
7640,Belarus,1990,2,0,0
7641,Croatia,1991,3,3,2
7642,Germany,1991,2,3,0
7643,Lithuania,1991,1,2,0
7644,Denmark,1991,1,2,1
7645,Greece,1991,6,3,0
7646,Belgium,1991,0,2,1
7647,Ireland,1991,7,1,2
7648,Netherlands,1991,0,3,0
7649,Slovenia,1991,3,1,3
7650,Hungary,1991,3,0,3
7651,Estonia,1991,7,1,0
7652,France,1991,1,3,1
7653,Bosnia,1991,5,1,2
7654,United Kingdom,1991,4,0,1
7655,Albania,1991,2,3,1
7656,Andorra,1991,7,3,2
7657,Malta,1991,7,3,3
7658,Bulgaria,1991,3,3,0
7659,Slovakia,1991,4,1,3
7660,Sweden,1991,4,3,2
7661,Moldova,1991,3,1,1
7662,Portugal,1991,7,3,1
7663,Romania,1991,7,3,0
7664,Italy,1991,5,2,0
7665,North Macedonia,1991,1,3,0
7666,Iceland,1991,4,2,0
7667,Poland,1991,3,0,1
7668,Montenegro,1991,4,2,2
7669,Liechtenstein,1991,6,2,1
7670,Russia,1991,7,2,3
7671,Finland,1991,5,3,2
7672,Latvia,1991,0,1,2
7673,Monaco,1991,0,0,1
7674,Switzerland,1991,2,2,0
7675,Luxembourg,1991,6,1,0
7676,Ukraine,1991,4,0,2
7677,Spain,1991,4,3,1
7678,Serbia,1991,5,0,2
7679,Czech Republic,1991,6,2,2
7680,Austria,1991,6,1,1
7681,Spain,1992,1,2,0
7682,Norway,1992,5,2,3
7683,Germany,1992,0,0,0
7684,Austria,1992,1,3,0
7685,Moldova,1992,2,1,1
7686,Czech Republic,1992,5,0,2
7687,Italy,1992,0,0,3
7688,North Macedonia,1992,7,0,1
7689,Slovenia,1992,7,2,0
7690,Serbia,1992,0,2,3
7691,Poland,1992,7,2,0
7692,Ukraine,1992,3,1,3
7693,United Kingdom,1992,1,0,2
7694,Lithuania,1992,6,1,0
7695,Monaco,1992,6,0,2
7696,Switzerland,1992,2,1,1
7697,Malta,1992,6,3,3
7698,Finland,1992,1,3,3
7699,Hungary,1992,1,1,1
7700,Netherlands,1992,1,3,2
7701,Montenegro,1992,4,1,0
7702,Denmark,1992,1,2,3
7703,Bulgaria,1992,1,3,3
7704,Romania,1992,5,2,1
7705,France,1992,0,3,3
7706,Ireland,1992,4,2,3
7707,Bosnia,1992,6,0,1
7708,Latvia,1992,2,2,3
7709,Croatia,1992,7,3,1
7710,Luxembourg,1992,3,1,3
7711,Estonia,1992,3,0,0
7712,Albania,1992,2,0,0
7713,Greece,1992,3,1,2
7714,Belarus,1992,0,2,3
7715,Portugal,1992,2,2,0
7716,Sweden,1992,0,2,3
7717,Iceland,1992,0,3,1
7718,Belgium,1992,6,1,1
7719,Andorra,1992,2,1,0
7720,Liechtenstein,1992,4,0,0
7721,Portugal,1993,2,3,0
7722,Switzerland,1993,3,1,1
7723,Albania,1993,1,1,2
7724,Russia,1993,1,0,1
7725,Malta,1993,1,3,1
7726,Lithuania,1993,5,2,1
7727,Netherlands,1993,5,0,1
7728,Andorra,1993,1,2,3
7729,Belgium,1993,1,2,0
7730,Iceland,1993,6,0,0
7731,Italy,1993,2,3,1
7732,Monaco,1993,4,2,2
7733,Moldova,1993,2,2,0
7734,Latvia,1993,4,3,0
7735,Ireland,1993,5,1,0
7736,Spain,1993,5,1,1
7737,Slovakia,1993,5,0,0
7738,Belarus,1993,4,2,0
7739,United Kingdom,1993,1,1,0
7740,Croatia,1993,3,1,0
7741,France,1993,6,3,0
7742,Norway,1993,3,0,0
7743,Poland,1993,6,3,3
7744,Greece,1993,5,1,0
7745,Bosnia,1993,7,3,2
7746,Austria,1993,5,3,0
7747,Estonia,1993,6,1,2
7748,Liechtenstein,1993,7,1,1
7749,Germany,1993,1,0,3
7750,North Macedonia,1993,3,3,3
7751,Montenegro,1993,1,2,2
7752,Finland,1993,0,1,3
7753,Hungary,1993,4,1,0
7754,Slovenia,1993,3,3,3
7755,Sweden,1993,2,0,2
7756,Serbia,1993,2,2,1
7757,Denmark,1993,1,3,1
7758,Bulgaria,1993,1,0,0
7759,Romania,1993,1,3,2
7760,Czech Republic,1993,5,2,0
7761,Norway,1994,6,0,2
7762,Belgium,1994,0,0,1
7763,Hungary,1994,1,1,2
7764,Netherlands,1994,7,0,0
7765,Spain,1994,0,1,3
7766,Andorra,1994,7,0,2
7767,Bosnia,1994,7,3,0
7768,Portugal,1994,7,3,1
7769,Czech Republic,1994,2,0,0
7770,Montenegro,1994,3,0,0
7771,Romania,1994,3,3,1
7772,Croatia,1994,4,1,0
7773,Switzerland,1994,5,3,2
7774,Albania,1994,7,1,3
7775,Sweden,1994,6,1,3
7776,Slovakia,1994,4,2,0
7777,Latvia,1994,0,0,0
7778,Denmark,1994,4,0,3
7779,Ireland,1994,5,0,1
7780,Liechtenstein,1994,7,3,1
7781,Malta,1994,0,3,1
7782,Germany,1994,6,1,1
7783,Iceland,1994,0,2,2
7784,Slovenia,1994,7,1,1
7785,Russia,1994,0,1,2
7786,Luxembourg,1994,7,2,1
7787,Serbia,1994,1,0,1
7788,France,1994,4,2,3
7789,Belarus,1994,4,2,1
7790,Finland,1994,6,1,3
7791,Bulgaria,1994,1,0,1
7792,Italy,1994,1,2,2
7793,United Kingdom,1994,5,2,2
7794,Ukraine,1994,4,1,0
7795,North Macedonia,1994,3,0,1
7796,Greece,1994,7,2,3
7797,Poland,1994,5,3,1
7798,Moldova,1994,0,1,3
7799,Austria,1994,7,1,1
7800,Lithuania,1994,7,1,0
7801,Finland,1995,6,3,3
7802,Latvia,1995,6,0,2
7803,Russia,1995,3,3,0
7804,Iceland,1995,1,2,2
7805,Belarus,1995,1,3,2
7806,Bulgaria,1995,0,1,0
7807,Norway,1995,7,0,1
7808,Poland,1995,3,1,1
7809,Serbia,1995,4,0,0
7810,Slovakia,1995,6,3,3
7811,Germany,1995,4,2,3
7812,Montenegro,1995,4,3,2
7813,Belgium,1995,7,2,1
7814,Sweden,1995,2,2,1
7815,Albania,1995,4,2,0
7816,United Kingdom,1995,7,0,1
7817,Bosnia,1995,6,1,2
7818,Slovenia,1995,0,2,2
7819,Greece,1995,1,0,1
7820,Lithuania,1995,2,1,2
7821,Liechtenstein,1995,7,0,2
7822,Czech Republic,1995,4,0,1
7823,Portugal,1995,1,2,3
7824,Italy,1995,0,1,3
7825,France,1995,5,1,0
7826,Croatia,1995,0,3,1
7827,Ireland,1995,4,1,0
7828,Netherlands,1995,0,3,0
7829,Luxembourg,1995,7,1,0
7830,Moldova,1995,0,3,3
7831,Switzerland,1995,0,3,3
